,Date,Status,state,cases
698,2020-11-01,Deceased,TT,491
699,2020-11-02,Confirmed,TT,37592
700,2020-11-02,Recovered,TT,58524
701,2020-11-02,Deceased,TT,498
702,2020-11-03,Confirmed,TT,46027
703,2020-11-03,Recovered,TT,53328
704,2020-11-03,Deceased,TT,510
705,2020-11-04,Confirmed,TT,50465
706,2020-11-04,Recovered,TT,55873
707,2020-11-04,Deceased,TT,707
708,2020-11-05,Confirmed,TT,47628
709,2020-11-05,Recovered,TT,54133
710,2020-11-05,Deceased,TT,672
711,2020-11-06,Confirmed,TT,50017
712,2020-11-06,Recovered,TT,53946
713,2020-11-06,Deceased,TT,577
714,2020-11-07,Confirmed,TT,46153
715,2020-11-07,Recovered,TT,48582
716,2020-11-07,Deceased,TT,557
717,2020-11-08,Confirmed,TT,46707
718,2020-11-08,Recovered,TT,48465
719,2020-11-08,Deceased,TT,491
720,2020-11-09,Confirmed,TT,37119
721,2020-11-09,Recovered,TT,41449
722,2020-11-09,Deceased,TT,450
723,2020-11-10,Confirmed,TT,44724
724,2020-11-10,Recovered,TT,54639
725,2020-11-10,Deceased,TT,511
726,2020-11-11,Confirmed,TT,48285
727,2020-11-11,Recovered,TT,52704
728,2020-11-11,Deceased,TT,550
729,2020-11-12,Confirmed,TT,44585
730,2020-11-12,Recovered,TT,49354
731,2020-11-12,Deceased,TT,544
732,2020-11-13,Confirmed,TT,44620
733,2020-11-13,Recovered,TT,47620
734,2020-11-13,Deceased,TT,517
735,2020-11-14,Confirmed,TT,41692
736,2020-11-14,Recovered,TT,42317
737,2020-11-14,Deceased,TT,450
738,2020-11-15,Confirmed,TT,30681
739,2020-11-15,Recovered,TT,44111
740,2020-11-15,Deceased,TT,434
741,2020-11-16,Confirmed,TT,28609
742,2020-11-16,Recovered,TT,40392
743,2020-11-16,Deceased,TT,451
744,2020-11-17,Confirmed,TT,38548
745,2020-11-17,Recovered,TT,44753
746,2020-11-17,Deceased,TT,472
747,2020-11-18,Confirmed,TT,45366
748,2020-11-18,Recovered,TT,48675
749,2020-11-18,Deceased,TT,586
750,2020-11-19,Confirmed,TT,46185
751,2020-11-19,Recovered,TT,45246
752,2020-11-19,Deceased,TT,582
753,2020-11-20,Confirmed,TT,46283
754,2020-11-20,Recovered,TT,48968
755,2020-11-20,Deceased,TT,564
756,2020-11-21,Confirmed,TT,45301
757,2020-11-21,Recovered,TT,44055
758,2020-11-21,Deceased,TT,499
759,2020-11-22,Confirmed,TT,44404
760,2020-11-22,Recovered,TT,41405
761,2020-11-22,Deceased,TT,510
762,2020-11-23,Confirmed,TT,37441
763,2020-11-23,Recovered,TT,42195
764,2020-11-23,Deceased,TT,481
765,2020-11-24,Confirmed,TT,44245
766,2020-11-24,Recovered,TT,37765
767,2020-11-24,Deceased,TT,489
768,2020-11-25,Confirmed,TT,44699
769,2020-11-25,Recovered,TT,36582
770,2020-11-25,Deceased,TT,518
771,2020-11-26,Confirmed,TT,43174
772,2020-11-26,Recovered,TT,39723
773,2020-11-26,Deceased,TT,491
774,2020-11-27,Confirmed,TT,41353
775,2020-11-27,Recovered,TT,41177
776,2020-11-27,Deceased,TT,486
777,2020-11-28,Confirmed,TT,41815
778,2020-11-28,Recovered,TT,42275
779,2020-11-28,Deceased,TT,495
780,2020-11-29,Confirmed,TT,39036
781,2020-11-29,Recovered,TT,45152
782,2020-11-29,Deceased,TT,444
783,2020-11-30,Confirmed,TT,31179
784,2020-11-30,Recovered,TT,42282
785,2020-11-30,Deceased,TT,482
786,2020-12-01,Confirmed,TT,36474
787,2020-12-01,Recovered,TT,43208
788,2020-12-01,Deceased,TT,501
789,2020-12-02,Confirmed,TT,35506
790,2020-12-02,Recovered,TT,40908
791,2020-12-02,Deceased,TT,526
792,2020-12-03,Confirmed,TT,36574
793,2020-12-03,Recovered,TT,42991
794,2020-12-03,Deceased,TT,541
795,2020-12-04,Confirmed,TT,36711
796,2020-12-04,Recovered,TT,42359
797,2020-12-04,Deceased,TT,511
798,2020-12-05,Confirmed,TT,36010
799,2020-12-05,Recovered,TT,41885
800,2020-12-05,Deceased,TT,482
801,2020-12-06,Confirmed,TT,33178
802,2020-12-06,Recovered,TT,39078
803,2020-12-06,Deceased,TT,390
804,2020-12-07,Confirmed,TT,26227
805,2020-12-07,Recovered,TT,39293
806,2020-12-07,Deceased,TT,386
807,2020-12-08,Confirmed,TT,32083
808,2020-12-08,Recovered,TT,36583
809,2020-12-08,Deceased,TT,402
810,2020-12-09,Confirmed,TT,31637
811,2020-12-09,Recovered,TT,37693
812,2020-12-09,Deceased,TT,413
813,2020-12-10,Confirmed,TT,29411
814,2020-12-10,Recovered,TT,37707
815,2020-12-10,Deceased,TT,411
816,2020-12-11,Confirmed,TT,29961
817,2020-12-11,Recovered,TT,33492
818,2020-12-11,Deceased,TT,442
819,2020-12-12,Confirmed,TT,30354
820,2020-12-12,Recovered,TT,33087
821,2020-12-12,Deceased,TT,391
822,2020-12-13,Confirmed,TT,27336
823,2020-12-13,Recovered,TT,30640
824,2020-12-13,Deceased,TT,338
825,2020-12-14,Confirmed,TT,21941
826,2020-12-14,Recovered,TT,34421
827,2020-12-14,Deceased,TT,354
828,2020-12-15,Confirmed,TT,26251
829,2020-12-15,Recovered,TT,33853
830,2020-12-15,Deceased,TT,384
831,2020-12-16,Confirmed,TT,18172
832,2020-12-16,Recovered,TT,33360
833,2020-12-16,Deceased,TT,356
834,2020-12-17,Confirmed,TT,26754
835,2020-12-17,Recovered,TT,30891
836,2020-12-17,Deceased,TT,342
837,2020-12-18,Confirmed,TT,26991
838,2020-12-18,Recovered,TT,29879
839,2020-12-18,Deceased,TT,342
840,2020-12-19,Confirmed,TT,26834
841,2020-12-19,Recovered,TT,29758
842,2020-12-19,Deceased,TT,342
843,2020-12-20,Confirmed,TT,24622
844,2020-12-20,Recovered,TT,25734
845,2020-12-20,Deceased,TT,332
846,2020-12-21,Confirmed,TT,19147
847,2020-12-21,Recovered,TT,30250
848,2020-12-21,Deceased,TT,302
849,2020-12-22,Confirmed,TT,23880
850,2020-12-22,Recovered,TT,27032
851,2020-12-22,Deceased,TT,329
852,2020-12-23,Confirmed,TT,24716
853,2020-12-23,Recovered,TT,29946
854,2020-12-23,Deceased,TT,315
855,2020-12-24,Confirmed,TT,23444
856,2020-12-24,Recovered,TT,24555
857,2020-12-24,Deceased,TT,337
858,2020-12-25,Confirmed,TT,22349
859,2020-12-25,Recovered,TT,22184
860,2020-12-25,Deceased,TT,251
861,2020-12-26,Confirmed,TT,18575
862,2020-12-26,Recovered,TT,21466
863,2020-12-26,Deceased,TT,280
864,2020-12-27,Confirmed,TT,20333
865,2020-12-27,Recovered,TT,21097
866,2020-12-27,Deceased,TT,281
867,2020-12-28,Confirmed,TT,16072
868,2020-12-28,Recovered,TT,24822
869,2020-12-28,Deceased,TT,250
870,2020-12-29,Confirmed,TT,20542
871,2020-12-29,Recovered,TT,26589
872,2020-12-29,Deceased,TT,285
873,2020-12-30,Confirmed,TT,21945
874,2020-12-30,Recovered,TT,26407
875,2020-12-30,Deceased,TT,299
876,2020-12-31,Confirmed,TT,19026
877,2020-12-31,Recovered,TT,21969
878,2020-12-31,Deceased,TT,244
879,2021-01-01,Confirmed,TT,20159
880,2021-01-01,Recovered,TT,23838
881,2021-01-01,Deceased,TT,237
882,2021-01-02,Confirmed,TT,18144
883,2021-01-02,Recovered,TT,20903
884,2021-01-02,Deceased,TT,216
885,2021-01-03,Confirmed,TT,16678
886,2021-01-03,Recovered,TT,19658
887,2021-01-03,Deceased,TT,215
888,2021-01-04,Confirmed,TT,16278
889,2021-01-04,Recovered,TT,29209
890,2021-01-04,Deceased,TT,200
891,2021-01-05,Confirmed,TT,17909
892,2021-01-05,Recovered,TT,21161
893,2021-01-05,Deceased,TT,265
894,2021-01-06,Confirmed,TT,20472
895,2021-01-06,Recovered,TT,19689
896,2021-01-06,Deceased,TT,222
897,2021-01-07,Confirmed,TT,18123
898,2021-01-07,Recovered,TT,20503
899,2021-01-07,Deceased,TT,233
900,2021-01-08,Confirmed,TT,18453
901,2021-01-08,Recovered,TT,19242
902,2021-01-08,Deceased,TT,229
903,2021-01-09,Confirmed,TT,18820
904,2021-01-09,Recovered,TT,19460
905,2021-01-09,Deceased,TT,213
906,2021-01-10,Confirmed,TT,16086
907,2021-01-10,Recovered,TT,16737
908,2021-01-10,Deceased,TT,150
909,2021-01-11,Confirmed,TT,12481
910,2021-01-11,Recovered,TT,18578
911,2021-01-11,Deceased,TT,166
912,2021-01-12,Confirmed,TT,15903
913,2021-01-12,Recovered,TT,17762
914,2021-01-12,Deceased,TT,200
915,2021-01-13,Confirmed,TT,17015
916,2021-01-13,Recovered,TT,17797
917,2021-01-13,Deceased,TT,201
918,2021-01-14,Confirmed,TT,15677
919,2021-01-14,Recovered,TT,15943
920,2021-01-14,Deceased,TT,189
921,2021-01-15,Confirmed,TT,15155
922,2021-01-15,Recovered,TT,16809
923,2021-01-15,Deceased,TT,176
924,2021-01-16,Confirmed,TT,15050
925,2021-01-16,Recovered,TT,17202
926,2021-01-16,Deceased,TT,181
927,2021-01-17,Confirmed,TT,13962
928,2021-01-17,Recovered,TT,14513
929,2021-01-17,Deceased,TT,145
930,2021-01-18,Confirmed,TT,9987
931,2021-01-18,Recovered,TT,17127
932,2021-01-18,Deceased,TT,137
933,2021-01-19,Confirmed,TT,13787
934,2021-01-19,Recovered,TT,17229
935,2021-01-19,Deceased,TT,162
936,2021-01-20,Confirmed,TT,15279
937,2021-01-20,Recovered,TT,20071
938,2021-01-20,Deceased,TT,152
939,2021-01-21,Confirmed,TT,14495
940,2021-01-21,Recovered,TT,17734
941,2021-01-21,Deceased,TT,161
942,2021-01-22,Confirmed,TT,14323
943,2021-01-22,Recovered,TT,17166
944,2021-01-22,Deceased,TT,153
945,2021-01-23,Confirmed,TT,14896
946,2021-01-23,Recovered,TT,16033
947,2021-01-23,Deceased,TT,156
948,2021-01-24,Confirmed,TT,13232
949,2021-01-24,Recovered,TT,13148
950,2021-01-24,Deceased,TT,131
951,2021-01-25,Confirmed,TT,9098
952,2021-01-25,Recovered,TT,16092
953,2021-01-25,Deceased,TT,116
954,2021-01-26,Confirmed,TT,12733
955,2021-01-26,Recovered,TT,13250
956,2021-01-26,Deceased,TT,138
957,2021-01-27,Confirmed,TT,11556
958,2021-01-27,Recovered,TT,14261
959,2021-01-27,Deceased,TT,123
960,2021-01-28,Confirmed,TT,18912
961,2021-01-28,Recovered,TT,20315
962,2021-01-28,Deceased,TT,162
963,2021-01-29,Confirmed,TT,13054
964,2021-01-29,Recovered,TT,14886
965,2021-01-29,Deceased,TT,137
966,2021-01-30,Confirmed,TT,13073
967,2021-01-30,Recovered,TT,14077
968,2021-01-30,Deceased,TT,128
969,2021-01-31,Confirmed,TT,11527
970,2021-01-31,Recovered,TT,11882
971,2021-01-31,Deceased,TT,116
972,2021-02-01,Confirmed,TT,8579
973,2021-02-01,Recovered,TT,13443
974,2021-02-01,Deceased,TT,94
975,2021-02-02,Confirmed,TT,11001
976,2021-02-02,Recovered,TT,14250
977,2021-02-02,Deceased,TT,113
978,2021-02-03,Confirmed,TT,12925
979,2021-02-03,Recovered,TT,17813
980,2021-02-03,Deceased,TT,107
981,2021-02-04,Confirmed,TT,12401
982,2021-02-04,Recovered,TT,15788
983,2021-02-04,Deceased,TT,120
984,2021-02-05,Confirmed,TT,11711
985,2021-02-05,Recovered,TT,14512
986,2021-02-05,Deceased,TT,95
987,2021-02-06,Confirmed,TT,12069
988,2021-02-06,Recovered,TT,11761
989,2021-02-06,Deceased,TT,75
990,2021-02-07,Confirmed,TT,11786
991,2021-02-07,Recovered,TT,11756
992,2021-02-07,Deceased,TT,86
993,2021-02-08,Confirmed,TT,8715
994,2021-02-08,Recovered,TT,13600
995,2021-02-08,Deceased,TT,78
996,2021-02-09,Confirmed,TT,10731
997,2021-02-09,Recovered,TT,12928
998,2021-02-09,Deceased,TT,94
999,2021-02-10,Confirmed,TT,12539
1000,2021-02-10,Recovered,TT,11796
1001,2021-02-10,Deceased,TT,110
1002,2021-02-11,Confirmed,TT,9353
1003,2021-02-11,Recovered,TT,15722
1004,2021-02-11,Deceased,TT,85
1005,2021-02-12,Confirmed,TT,12137
1006,2021-02-12,Recovered,TT,11358
1007,2021-02-12,Deceased,TT,104
1008,2021-02-13,Confirmed,TT,12198
1009,2021-02-13,Recovered,TT,11107
1010,2021-02-13,Deceased,TT,89
1011,2021-02-14,Confirmed,TT,11706
1012,2021-02-14,Recovered,TT,9500
1013,2021-02-14,Deceased,TT,91
1014,2021-02-15,Confirmed,TT,9086
1015,2021-02-15,Recovered,TT,11793
1016,2021-02-15,Deceased,TT,82
1017,2021-02-16,Confirmed,TT,11592
1018,2021-02-16,Recovered,TT,11836
1019,2021-02-16,Deceased,TT,99
1020,2021-02-17,Confirmed,TT,12862
1021,2021-02-17,Recovered,TT,12028
1022,2021-02-17,Deceased,TT,100
1023,2021-02-18,Confirmed,TT,13237
1024,2021-02-18,Recovered,TT,10914
1025,2021-02-18,Deceased,TT,100
1026,2021-02-19,Confirmed,TT,13916
1027,2021-02-19,Recovered,TT,10214
1028,2021-02-19,Deceased,TT,100
1029,2021-02-20,Confirmed,TT,13919
1030,2021-02-20,Recovered,TT,11413
1031,2021-02-20,Deceased,TT,89
1032,2021-02-21,Confirmed,TT,14278
1033,2021-02-21,Recovered,TT,9715
1034,2021-02-21,Deceased,TT,83
1035,2021-02-22,Confirmed,TT,10494
1036,2021-02-22,Recovered,TT,13233
1037,2021-02-22,Deceased,TT,76
1038,2021-02-23,Confirmed,TT,13682
1039,2021-02-23,Recovered,TT,13969
1040,2021-02-23,Deceased,TT,103
1041,2021-02-24,Confirmed,TT,16930
1042,2021-02-24,Recovered,TT,12100
1043,2021-02-24,Deceased,TT,141
1044,2021-02-25,Confirmed,TT,16599
1045,2021-02-25,Recovered,TT,12222
1046,2021-02-25,Deceased,TT,119
1047,2021-02-26,Confirmed,TT,16562
1048,2021-02-26,Recovered,TT,12790
1049,2021-02-26,Deceased,TT,114
1050,2021-02-27,Confirmed,TT,16805
1051,2021-02-27,Recovered,TT,11709
1052,2021-02-27,Deceased,TT,111
1053,2021-02-28,Confirmed,TT,15614
1054,2021-02-28,Recovered,TT,11291
1055,2021-02-28,Deceased,TT,108
1056,2021-03-01,Confirmed,TT,12270
1057,2021-03-01,Recovered,TT,12472
1058,2021-03-01,Deceased,TT,92
1059,2021-03-02,Confirmed,TT,14998
1060,2021-03-02,Recovered,TT,13113
1061,2021-03-02,Deceased,TT,98
1062,2021-03-03,Confirmed,TT,17425
1063,2021-03-03,Recovered,TT,14071
1064,2021-03-03,Deceased,TT,87
1065,2021-03-04,Confirmed,TT,16824
1066,2021-03-04,Recovered,TT,13788
1067,2021-03-04,Deceased,TT,113
1068,2021-03-05,Confirmed,TT,18324
1069,2021-03-05,Recovered,TT,14186
1070,2021-03-05,Deceased,TT,109
1071,2021-03-06,Confirmed,TT,18724
1072,2021-03-06,Recovered,TT,14379
1073,2021-03-06,Deceased,TT,100
1074,2021-03-07,Confirmed,TT,18650
1075,2021-03-07,Recovered,TT,14303
1076,2021-03-07,Deceased,TT,97
1077,2021-03-08,Confirmed,TT,15353
1078,2021-03-08,Recovered,TT,16606
1079,2021-03-08,Deceased,TT,76
1080,2021-03-09,Confirmed,TT,17873
1081,2021-03-09,Recovered,TT,20643
1082,2021-03-09,Deceased,TT,133
1083,2021-03-10,Confirmed,TT,22851
1084,2021-03-10,Recovered,TT,18154
1085,2021-03-10,Deceased,TT,125
1086,2021-03-11,Confirmed,TT,23298
1087,2021-03-11,Recovered,TT,15092
1088,2021-03-11,Deceased,TT,119
1089,2021-03-12,Confirmed,TT,24845
1090,2021-03-12,Recovered,TT,19972
1091,2021-03-12,Deceased,TT,140
1092,2021-03-13,Confirmed,TT,25154
1093,2021-03-13,Recovered,TT,16508
1094,2021-03-13,Deceased,TT,159
1095,2021-03-14,Confirmed,TT,26513
1096,2021-03-14,Recovered,TT,17590
1097,2021-03-14,Deceased,TT,120
1098,2021-03-15,Confirmed,TT,24437
1099,2021-03-15,Recovered,TT,20186
1100,2021-03-15,Deceased,TT,130
1101,2021-03-16,Confirmed,TT,28869
1102,2021-03-16,Recovered,TT,17746
1103,2021-03-16,Deceased,TT,187
1104,2021-03-17,Confirmed,TT,35838
1105,2021-03-17,Recovered,TT,17793
1106,2021-03-17,Deceased,TT,171
1107,2021-03-18,Confirmed,TT,39687
1108,2021-03-18,Recovered,TT,20356
1109,2021-03-18,Deceased,TT,156
1110,2021-03-19,Confirmed,TT,40906
1111,2021-03-19,Recovered,TT,23623
1112,2021-03-19,Deceased,TT,188
1113,2021-03-20,Confirmed,TT,43815
1114,2021-03-20,Recovered,TT,22971
1115,2021-03-20,Deceased,TT,196
1116,2021-03-21,Confirmed,TT,47009
1117,2021-03-21,Recovered,TT,21205
1118,2021-03-21,Deceased,TT,213
1119,2021-03-22,Confirmed,TT,40636
1120,2021-03-22,Recovered,TT,29779
1121,2021-03-22,Deceased,TT,197
1122,2021-03-23,Confirmed,TT,47239
1123,2021-03-23,Recovered,TT,23913
1124,2021-03-23,Deceased,TT,277
1125,2021-03-24,Confirmed,TT,53419
1126,2021-03-24,Recovered,TT,26575
1127,2021-03-24,Deceased,TT,249
1128,2021-03-25,Confirmed,TT,59083
1129,2021-03-25,Recovered,TT,32917
1130,2021-03-25,Deceased,TT,257
1131,2021-03-26,Confirmed,TT,62276
1132,2021-03-26,Recovered,TT,30341
1133,2021-03-26,Deceased,TT,292
1134,2021-03-27,Confirmed,TT,62632
1135,2021-03-27,Recovered,TT,28728
1136,2021-03-27,Deceased,TT,311
1137,2021-03-28,Confirmed,TT,68206
1138,2021-03-28,Recovered,TT,32269
1139,2021-03-28,Deceased,TT,295
1140,2021-03-29,Confirmed,TT,56152
1141,2021-03-29,Recovered,TT,36989
1142,2021-03-29,Deceased,TT,266
1143,2021-03-30,Confirmed,TT,53237
1144,2021-03-30,Recovered,TT,41242
1145,2021-03-30,Deceased,TT,355
1146,2021-03-31,Confirmed,TT,72113
1147,2021-03-31,Recovered,TT,40423
1148,2021-03-31,Deceased,TT,458
1149,2021-04-01,Confirmed,TT,81398
1150,2021-04-01,Recovered,TT,50383
1151,2021-04-01,Deceased,TT,468
1152,2021-04-02,Confirmed,TT,89023
1153,2021-04-02,Recovered,TT,44179
1154,2021-04-02,Deceased,TT,713
1155,2021-04-03,Confirmed,TT,92994
1156,2021-04-03,Recovered,TT,60059
1157,2021-04-03,Deceased,TT,514
1158,2021-04-04,Confirmed,TT,103794
1159,2021-04-04,Recovered,TT,52840
1160,2021-04-04,Deceased,TT,477
1161,2020-03-14,Confirmed,AN,0
1162,2020-03-14,Recovered,AN,0
1163,2020-03-14,Deceased,AN,0
1164,2020-03-15,Confirmed,AN,0
1165,2020-03-15,Recovered,AN,0
1166,2020-03-15,Deceased,AN,0
1167,2020-03-16,Confirmed,AN,0
1168,2020-03-16,Recovered,AN,0
1169,2020-03-16,Deceased,AN,0
1170,2020-03-17,Confirmed,AN,0
1171,2020-03-17,Recovered,AN,0
1172,2020-03-17,Deceased,AN,0
1173,2020-03-18,Confirmed,AN,0
1174,2020-03-18,Recovered,AN,0
1175,2020-03-18,Deceased,AN,0
1176,2020-03-19,Confirmed,AN,0
1177,2020-03-19,Recovered,AN,0
1178,2020-03-19,Deceased,AN,0
1179,2020-03-20,Confirmed,AN,0
1180,2020-03-20,Recovered,AN,0
1181,2020-03-20,Deceased,AN,0
1182,2020-03-21,Confirmed,AN,0
1183,2020-03-21,Recovered,AN,0
1184,2020-03-21,Deceased,AN,0
1185,2020-03-22,Confirmed,AN,0
1186,2020-03-22,Recovered,AN,0
1187,2020-03-22,Deceased,AN,0
1188,2020-03-23,Confirmed,AN,0
1189,2020-03-23,Recovered,AN,0
1190,2020-03-23,Deceased,AN,0
1191,2020-03-24,Confirmed,AN,0
1192,2020-03-24,Recovered,AN,0
1193,2020-03-24,Deceased,AN,0
1194,2020-03-25,Confirmed,AN,0
1195,2020-03-25,Recovered,AN,0
1196,2020-03-25,Deceased,AN,0
1197,2020-03-26,Confirmed,AN,1
1198,2020-03-26,Recovered,AN,0
1199,2020-03-26,Deceased,AN,0
1200,2020-03-27,Confirmed,AN,5
1201,2020-03-27,Recovered,AN,0
1202,2020-03-27,Deceased,AN,0
1203,2020-03-28,Confirmed,AN,3
1204,2020-03-28,Recovered,AN,0
1205,2020-03-28,Deceased,AN,0
1206,2020-03-29,Confirmed,AN,0
1207,2020-03-29,Recovered,AN,0
1208,2020-03-29,Deceased,AN,0
1209,2020-03-30,Confirmed,AN,1
1210,2020-03-30,Recovered,AN,0
1211,2020-03-30,Deceased,AN,0
1212,2020-03-31,Confirmed,AN,0
1213,2020-03-31,Recovered,AN,0
1214,2020-03-31,Deceased,AN,0
1215,2020-04-01,Confirmed,AN,0
1216,2020-04-01,Recovered,AN,0
1217,2020-04-01,Deceased,AN,0
1218,2020-04-02,Confirmed,AN,0
1219,2020-04-02,Recovered,AN,0
1220,2020-04-02,Deceased,AN,0
1221,2020-04-03,Confirmed,AN,0
1222,2020-04-03,Recovered,AN,0
1223,2020-04-03,Deceased,AN,0
1224,2020-04-04,Confirmed,AN,0
1225,2020-04-04,Recovered,AN,0
1226,2020-04-04,Deceased,AN,0
1227,2020-04-05,Confirmed,AN,0
1228,2020-04-05,Recovered,AN,0
1229,2020-04-05,Deceased,AN,0
1230,2020-04-06,Confirmed,AN,0
1231,2020-04-06,Recovered,AN,0
1232,2020-04-06,Deceased,AN,0
1233,2020-04-07,Confirmed,AN,0
1234,2020-04-07,Recovered,AN,0
1235,2020-04-07,Deceased,AN,0
1236,2020-04-08,Confirmed,AN,1
1237,2020-04-08,Recovered,AN,0
1238,2020-04-08,Deceased,AN,0
1239,2020-04-09,Confirmed,AN,0
1240,2020-04-09,Recovered,AN,10
1241,2020-04-09,Deceased,AN,0
1242,2020-04-10,Confirmed,AN,0
1243,2020-04-10,Recovered,AN,0
1244,2020-04-10,Deceased,AN,0
1245,2020-04-11,Confirmed,AN,0
1246,2020-04-11,Recovered,AN,0
1247,2020-04-11,Deceased,AN,0
1248,2020-04-12,Confirmed,AN,0
1249,2020-04-12,Recovered,AN,0
1250,2020-04-12,Deceased,AN,0
1251,2020-04-13,Confirmed,AN,0
1252,2020-04-13,Recovered,AN,0
1253,2020-04-13,Deceased,AN,0
1254,2020-04-14,Confirmed,AN,0
1255,2020-04-14,Recovered,AN,0
1256,2020-04-14,Deceased,AN,0
1257,2020-04-15,Confirmed,AN,0
1258,2020-04-15,Recovered,AN,0
1259,2020-04-15,Deceased,AN,0
1260,2020-04-16,Confirmed,AN,0
1261,2020-04-16,Recovered,AN,1
1262,2020-04-16,Deceased,AN,0
1263,2020-04-17,Confirmed,AN,1
1264,2020-04-17,Recovered,AN,0
1265,2020-04-17,Deceased,AN,0
1266,2020-04-18,Confirmed,AN,2
1267,2020-04-18,Recovered,AN,0
1268,2020-04-18,Deceased,AN,0
1269,2020-04-19,Confirmed,AN,1
1270,2020-04-19,Recovered,AN,0
1271,2020-04-19,Deceased,AN,0
1272,2020-04-20,Confirmed,AN,1
1273,2020-04-20,Recovered,AN,0
1274,2020-04-20,Deceased,AN,0
1275,2020-04-21,Confirmed,AN,1
1276,2020-04-21,Recovered,AN,0
1277,2020-04-21,Deceased,AN,0
1278,2020-04-22,Confirmed,AN,1
1279,2020-04-22,Recovered,AN,0
1280,2020-04-22,Deceased,AN,0
1281,2020-04-23,Confirmed,AN,4
1282,2020-04-23,Recovered,AN,0
1283,2020-04-23,Deceased,AN,0
1284,2020-04-24,Confirmed,AN,7
1285,2020-04-24,Recovered,AN,0
1286,2020-04-24,Deceased,AN,0
1287,2020-04-25,Confirmed,AN,4
1288,2020-04-25,Recovered,AN,0
1289,2020-04-25,Deceased,AN,0
1290,2020-04-26,Confirmed,AN,0
1291,2020-04-26,Recovered,AN,0
1292,2020-04-26,Deceased,AN,0
1293,2020-04-27,Confirmed,AN,0
1294,2020-04-27,Recovered,AN,0
1295,2020-04-27,Deceased,AN,0
1296,2020-04-28,Confirmed,AN,0
1297,2020-04-28,Recovered,AN,4
1298,2020-04-28,Deceased,AN,0
1299,2020-04-29,Confirmed,AN,0
1300,2020-04-29,Recovered,AN,0
1301,2020-04-29,Deceased,AN,0
1302,2020-04-30,Confirmed,AN,0
1303,2020-04-30,Recovered,AN,1
1304,2020-04-30,Deceased,AN,0
1305,2020-05-01,Confirmed,AN,0
1306,2020-05-01,Recovered,AN,0
1307,2020-05-01,Deceased,AN,0
1308,2020-05-02,Confirmed,AN,0
1309,2020-05-02,Recovered,AN,10
1310,2020-05-02,Deceased,AN,0
1311,2020-05-03,Confirmed,AN,0
1312,2020-05-03,Recovered,AN,6
1313,2020-05-03,Deceased,AN,0
1314,2020-05-04,Confirmed,AN,0
1315,2020-05-04,Recovered,AN,0
1316,2020-05-04,Deceased,AN,0
1317,2020-05-05,Confirmed,AN,0
1318,2020-05-05,Recovered,AN,0
1319,2020-05-05,Deceased,AN,0
1320,2020-05-06,Confirmed,AN,0
1321,2020-05-06,Recovered,AN,0
1322,2020-05-06,Deceased,AN,0
1323,2020-05-07,Confirmed,AN,0
1324,2020-05-07,Recovered,AN,1
1325,2020-05-07,Deceased,AN,0
1326,2020-05-08,Confirmed,AN,0
1327,2020-05-08,Recovered,AN,0
1328,2020-05-08,Deceased,AN,0
1329,2020-05-09,Confirmed,AN,0
1330,2020-05-09,Recovered,AN,0
1331,2020-05-09,Deceased,AN,0
1332,2020-05-10,Confirmed,AN,0
1333,2020-05-10,Recovered,AN,0
1334,2020-05-10,Deceased,AN,0
1335,2020-05-11,Confirmed,AN,0
1336,2020-05-11,Recovered,AN,0
1337,2020-05-11,Deceased,AN,0
1338,2020-05-12,Confirmed,AN,0
1339,2020-05-12,Recovered,AN,0
1340,2020-05-12,Deceased,AN,0
1341,2020-05-13,Confirmed,AN,0
1342,2020-05-13,Recovered,AN,0
1343,2020-05-13,Deceased,AN,0
1344,2020-05-14,Confirmed,AN,0
1345,2020-05-14,Recovered,AN,0
1346,2020-05-14,Deceased,AN,0
1347,2020-05-15,Confirmed,AN,0
1348,2020-05-15,Recovered,AN,0
1349,2020-05-15,Deceased,AN,0
1350,2020-05-16,Confirmed,AN,0
1351,2020-05-16,Recovered,AN,0
1352,2020-05-16,Deceased,AN,0
1353,2020-05-17,Confirmed,AN,0
1354,2020-05-17,Recovered,AN,0
1355,2020-05-17,Deceased,AN,0
1356,2020-05-18,Confirmed,AN,0
1357,2020-05-18,Recovered,AN,0
1358,2020-05-18,Deceased,AN,0
1359,2020-05-19,Confirmed,AN,0
1360,2020-05-19,Recovered,AN,0
1361,2020-05-19,Deceased,AN,0
1362,2020-05-20,Confirmed,AN,0
1363,2020-05-20,Recovered,AN,0
1364,2020-05-20,Deceased,AN,0
1365,2020-05-21,Confirmed,AN,0
1366,2020-05-21,Recovered,AN,0
1367,2020-05-21,Deceased,AN,0
1368,2020-05-22,Confirmed,AN,0
1369,2020-05-22,Recovered,AN,0
1370,2020-05-22,Deceased,AN,0
1371,2020-05-23,Confirmed,AN,0
1372,2020-05-23,Recovered,AN,0
1373,2020-05-23,Deceased,AN,0
1374,2020-05-24,Confirmed,AN,0
1375,2020-05-24,Recovered,AN,0
1376,2020-05-24,Deceased,AN,0
1377,2020-05-25,Confirmed,AN,0
1378,2020-05-25,Recovered,AN,0
1379,2020-05-25,Deceased,AN,0
1380,2020-05-26,Confirmed,AN,0
1381,2020-05-26,Recovered,AN,0
1382,2020-05-26,Deceased,AN,0
1383,2020-05-27,Confirmed,AN,0
1384,2020-05-27,Recovered,AN,0
